10648,06:15:25,06:15:45,33,4,,0,0,6933.241,1,18,shp_1_21,12.616
10648,06:18:05,06:18:25,32,5,,0,0,8699.5,1,18,shp_1_21,9.841
10648,06:20:15,06:20:35,31,6,,0,0,9782.048,1,18,shp_1_21,4.155
10648,06:22:35,06:22:55,30,7,,0,0,10280.639,1,18,shp_1_21,12.414
10648,06:24:15,06:24:35,29,8,,0,0,11273.729,1,18,shp_1_21,8.186
10648,06:26:30,06:26:50,28,9,,0,0,12215.152,1,18,shp_1_21,11.952
10648,06:28:45,06:29:05,27,10,,0,0,13589.607,1,18,shp_1_21,4.871
10648,06:30:40,06:31:00,26,11,,0,0,14052.355,1,18,shp_1_21,8.672
10648,06:32:45,06:33:05,25,12,,0,0,14962.938,1,18,shp_1_21,7.552
10648,06:34:55,06:35:15,24,13,,0,0,15793.669,1,18,shp_1_21,9.313
10648,06:37:24,06:37:44,23,14,,0,0,16995.037,1,18,shp_1_21,12.741
10648,06:39:44,06:40:04,22,15,,0,0,18523.955,1,18,shp_1_21,28.924
10648,06:42:14,06:42:34,196,16,,0,0,22284.037,1,18,shp_1_21,2.523
10648,06:45:14,06:45:34,197,17,,0,0,22687.684,1,18,shp_1_21,9.806
10648,06:48:18,06:48:38,198,18,,0,0,24295.924,1,18,shp_1_21,9.406
10648,06:50:55,06:51:15,199,19,,0,0,25584.512,1,18,shp_1_21,9.266
10648,06:53:32,06:53:52,200,20,,0,0,26853.965,1,18,shp_1_21,9.831
10648,06:56:29,06:56:49,201,21,,0,0,28397.502,1,18,shp_1_21,9.952
10648,06:59:48,07:00:08,202,22,,0,0,30178.973,1,18,shp_1_21,0
10978,06:00:00,06:00:20,8,0,,0,0,0.0,1,19,shp_1_23,9.267
10978,06:03:09,06:03:29,160,1,,0,0,1566.138,1,19,shp_1_23,9.264
10978,06:05:02,06:05:22,159,2,,0,0,2427.68,1,19,shp_1_23,8.052
10978,06:07:41,06:08:01,158,3,,0,0,3546.894,1,19,shp_1_23,11.730
10978,06:09:59,06:10:19,122,4,,0,0,4930.995,1,19,shp_1_23,7.713
