route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
0,weekday,0,,,,,shp_1_11,0,0
0,weekday,1,,,,,shp_1_11,0,0
0,weekday,10,,,,,shp_1_11,0,0
0,weekday,100,,,,,shp_1_11,0,0
1,weekday,1000,,,,,shp_1_6,0,0
15,sunday,10000,,,,,shp_1_30,0,0
15,sunday,10001,,,,,shp_1_30,0,0
15,sunday,10002,,,,,shp_1_30,0,0
15,sunday,10003,,,,,shp_1_30,0,0
15,sunday,10004,,,,,shp_1_30,0,0
15,sunday,10005,,,,,shp_1_30,0,0
15,sunday,10006,,,,,shp_1_30,0,0
15,sunday,10007,,,,,shp_1_30,0,0
15,sunday,10008,,,,,shp_1_30,0,0
15,sunday,10009,,,,,shp_1_30,0,0
1,weekday,1001,,,,,shp_1_6,0,0
15,sunday,10010,,,,,shp_1_30,0,0
15,sunday,10011,,,,,shp_1_30,0,0
16,weekday,10012,,,,,shp_1_18,0,0
16,weekday,10013,,,,,shp_1_18,0,0
16,weekday,10014,,,,,shp_1_18,0,0
16,weekday,10015,,,,,shp_1_18,0,0
16,weekday,10016,,,,,shp_1_18,0,0
16,weekday,10017,,,,,shp_1_18,0,0
16,weekday,10018,,,,,shp_1_18,0,0
16,weekday,10019,,,,,shp_1_18,0,0
1,weekday,1002,,,,,shp_1_6,0,0
16,weekday,10020,,,,,shp_1_18,0,0
16,weekday,10021,,,,,shp_1_18,0,0
16,weekday,10022,,,,,shp_1_18,0,0
16,weekday,10023,,,,,shp_1_18,0,0
16,weekday,10024,,,,,shp_1_18,0,0
16,weekday,10025,,,,,shp_1_18,0,0
16,weekday,10026,,,,,shp_1_18,0,0
16,weekday,10027,,,,,shp_1_18,0,0
16,weekday,10028,,,,,shp_1_18,0,0
16,weekday,10029,,,,,shp_1_18,0,0
1,weekday,1003,,,,,shp_1_6,0,0
16,weekday,10030,,,,,shp_1_18,0,0
16,weekday,10031,,,,,shp_1_18,0,0
16,weekday,10032,,,,,shp_1_18,0,0
16,weekday,10033,,,,,shp_1_18,0,0
16,weekday,10034,,,,,shp_1_18,0,0
16,weekday,10035,,,,,shp_1_18,0,0
16,weekday,10036,,,,,shp_1_18,0,0
16,weekday,10037,,,,,shp_1_18,0,0
16,weekday,10038,,,,,shp_1_18,0,0
16,weekday,10039,,,,,shp_1_18,0,0
1,weekday,1004,,,,,shp_1_6,0,0
16,weekday,10040,,,,,shp_1_18,0,0
16,weekday,10041,,,,,shp_1_18,0,0
16,weekday,10042,,,,,shp_1_18,0,0
16,weekday,10043,,,,,shp_1_18,0,0
16,weekday,10044,,,,,shp_1_18,0,0
16,weekday,10045,,,,,shp_1_18,0,0
16,weekday,10046,,,,,shp_1_18,0,0
16,weekday,10047,,,,,shp_1_18,0,0
16,weekday,10048,,,,,shp_1_18,0,0
16,weekday,10049,,,,,shp_1_18,0,0
1,weekday,1005,,,,,shp_1_6,0,0
16,weekday,10050,,,,,shp_1_18,0,0
16,weekday,10051,,,,,shp_1_18,0,0
16,weekday,10052,,,,,shp_1_18,0,0
16,weekday,10053,,,,,shp_1_18,0,0
16,weekday,10054,,,,,shp_1_18,0,0
16,weekday,10055,,,,,shp_1_18,0,0
16,weekday,10056,,,,,shp_1_18,0,0
16,weekday,10057,,,,,shp_1_18,0,0
16,weekday,10058,,,,,shp_1_18,0,0
16,weekday,10059,,,,,shp_1_18,0,0
1,weekday,1006,,,,,shp_1_6,0,0
16,weekday,10060,,,,,shp_1_18,0,0
16,weekday,10061,,,,,shp_1_18,0,0
16,weekday,10062,,,,,shp_1_18,0,0
16,weekday,10063,,,,,shp_1_18,0,0
16,weekday,10064,,,,,shp_1_18,0,0
16,weekday,10065,,,,,shp_1_18,0,0
16,weekday,10066,,,,,shp_1_18,0,0
16,weekday,10067,,,,,shp_1_18,0,0
16,weekday,10068,,,,,shp_1_18,0,0
16,weekday,10069,,,,,shp_1_18,0,0
1,weekday,1007,,,,,shp_1_6,0,0
16,weekday,10070,,,,,shp_1_18,0,0
16,weekday,10071,,,,,shp_1_18,0,0
16,weekday,10072,,,,,shp_1_18,0,0
16,weekday,10073,,,,,shp_1_18,0,0
16,weekday,10074,,,,,shp_1_18,0,0
16,weekday,10075,,,,,shp_1_18,0,0
16,weekday,10076,,,,,shp_1_18,0,0
16,weekday,10077,,,,,shp_1_18,0,0
16,weekday,10078,,,,,shp_1_18,0,0
16,weekday,10079,,,,,shp_1_18,0,0
1,weekday,1008,,,,,shp_1_6,0,0
16,weekday,10080,,,,,shp_1_18,0,0
16,weekday,10081,,,,,shp_1_18,0,0
16,weekday,10082,,,,,shp_1_18,0,0
16,weekday,10083,,,,,shp_1_18,0,0
16,weekday,10084,,,,,shp_1_18,0,0
16,weekday,10085,,,,,shp_1_18,0,0
16,weekday,10086,,,,,shp_1_18,0,0
16,weekday,10087,,,,,shp_1_18,0,0
16,weekday,10088,,,,,shp_1_18,0,0
16,weekday,10089,,,,,shp_1_18,0,0
1,weekday,1009,,,,,shp_1_6,0,0
16,weekday,10090,,,,,shp_1_18,0,0
16,weekday,10091,,,,,shp_1_18,0,0
16,weekday,10092,,,,,shp_1_18,0,0
16,weekday,10093,,,,,shp_1_18,0,0
16,weekday,10094,,,,,shp_1_18,0,0
16,weekday,10095,,,,,shp_1_18,0,0
16,weekday,10096,,,,,shp_1_18,0,0
16,weekday,10097,,,,,shp_1_18,0,0
16,weekday,10098,,,,,shp_1_18,0,0
16,weekday,10099,,,,,shp_1_18,0,0
0,weekday,101,,,,,shp_1_11,0,0
1,weekday,1010,,,,,shp_1_6,0,0
16,weekday,10100,,,,,shp_1_18,0,0
16,weekday,10101,,,,,shp_1_18,0,0
16,weekday,10102,,,,,shp_1_18,0,0
16,weekday,10103,,,,,shp_1_18,0,0
16,weekday,10104,,,,,shp_1_18,0,0
16,weekday,10105,,,,,shp_1_18,0,0
16,weekday,10106,,,,,shp_1_18,0,0
16,weekday,10107,,,,,shp_1_18,0,0
16,weekday,10108,,,,,shp_1_18,0,0
16,weekday,10109,,,,,shp_1_18,0,0
1,weekday,1011,,,,,shp_1_6,0,0
16,weekday,10110,,,,,shp_1_18,0,0
16,weekday,10111,,,,,shp_1_18,0,0
16,weekday,10112,,,,,shp_1_18,0,0
16,weekday,10113,,,,,shp_1_18,0,0
16,weekday,10114,,,,,shp_1_18,0,0
16,weekday,10115,,,,,shp_1_18,0,0
16,weekday,10116,,,,,shp_1_18,0,0
16,weekday,10117,,,,,shp_1_18,0,0
16,weekday,10118,,,,,shp_1_18,0,0
16,weekday,10119,,,,,shp_1_18,0,0
1,weekday,1012,,,,,shp_1_6,0,0
16,weekday,10120,,,,,shp_1_18,0,0
16,weekday,10121,,,,,shp_1_18,0,0
16,weekday,10122,,,,,shp_1_18,0,0
16,weekday,10123,,,,,shp_1_18,0,0
16,weekday,10124,,,,,shp_1_18,0,0
16,weekday,10125,,,,,shp_1_18,0,0
16,weekday,10126,,,,,shp_1_18,0,0
16,weekday,10127,,,,,shp_1_18,0,0
16,weekday,10128,,,,,shp_1_18,0,0
16,weekday,10129,,,,,shp_1_18,0,0
1,weekday,1013,,,,,shp_1_6,0,0
16,weekday,10130,,,,,shp_1_18,0,0
16,weekday,10131,,,,,shp_1_18,0,0
16,weekday,10132,,,,,shp_1_18,0,0
16,weekday,10133,,,,,shp_1_18,0,0
16,weekday,10134,,,,,shp_1_18,0,0
16,weekday,10135,,,,,shp_1_18,0,0
16,weekday,10136,,,,,shp_1_18,0,0
16,weekday,10137,,,,,shp_1_18,0,0
16,weekday,10138,,,,,shp_1_18,0,0
16,weekday,10139,,,,,shp_1_18,0,0
1,weekday,1014,,,,,shp_1_6,0,0
16,weekday,10140,,,,,shp_1_18,0,0
16,weekday,10141,,,,,shp_1_18,0,0
16,weekday,10142,,,,,shp_1_18,0,0
16,weekday,10143,,,,,shp_1_18,0,0
16,weekday,10144,,,,,shp_1_18,0,0
16,weekday,10145,,,,,shp_1_18,0,0
16,weekday,10146,,,,,shp_1_18,0,0
16,weekday,10147,,,,,shp_1_18,0,0
16,weekday,10148,,,,,shp_1_18,0,0
16,weekday,10149,,,,,shp_1_18,0,0
1,weekday,1015,,,,,shp_1_6,0,0
16,weekday,10150,,,,,shp_1_18,0,0
16,weekday,10151,,,,,shp_1_18,0,0
16,weekday,10152,,,,,shp_1_18,0,0
16,weekday,10153,,,,,shp_1_18,0,0
16,weekday,10154,,,,,shp_1_18,0,0
16,weekday,10155,,,,,shp_1_18,0,0
16,weekday,10156,,,,,shp_1_18,0,0
16,weekday,10157,,,,,shp_1_18,0,0
16,weekday,10158,,,,,shp_1_18,0,0
16,weekday,10159,,,,,shp_1_18,0,0
1,weekday,1016,,,,,shp_1_6,0,0
16,weekday,10160,,,,,shp_1_18,0,0
16,weekday,10161,,,,,shp_1_18,0,0
16,weekday,10162,,,,,shp_1_18,0,0
16,weekday,10163,,,,,shp_1_18,0,0
16,weekday,10164,,,,,shp_1_18,0,0
16,weekday,10165,,,,,shp_1_18,0,0
16,weekday,10166,,,,,shp_1_18,0,0
16,weekday,10167,,,,,shp_1_18,0,0
16,weekday,10168,,,,,shp_1_18,0,0
16,weekday,10169,,,,,shp_1_18,0,0
1,weekday,1017,,,,,shp_1_6,0,0
16,weekday,10170,,,,,shp_1_18,0,0
16,weekday,10171,,,,,shp_1_18,0,0
16,weekday,10172,,,,,shp_1_18,0,0
16,weekday,10173,,,,,shp_1_18,0,0
16,weekday,10174,,,,,shp_1_18,0,0
16,weekday,10175,,,,,shp_1_18,0,0
16,weekday,10176,,,,,shp_1_18,0,0
16,weekday,10177,,,,,shp_1_18,0,0
16,weekday,10178,,,,,shp_1_18,0,0
16,weekday,10179,,,,,shp_1_18,0,0
1,weekday,1018,,,,,shp_1_6,0,0
16,weekday,10180,,,,,shp_1_18,0,0
16,weekday,10181,,,,,shp_1_18,0,0
16,weekday,10182,,,,,shp_1_18,0,0
16,weekday,10183,,,,,shp_1_18,0,0
16,weekday,10184,,,,,shp_1_18,0,0
16,weekday,10185,,,,,shp_1_18,0,0
16,weekday,10186,,,,,shp_1_18,0,0
16,weekday,10187,,,,,shp_1_18,0,0
16,weekday,10188,,,,,shp_1_18,0,0
16,weekday,10189,,,,,shp_1_18,0,0
1,weekday,1019,,,,,shp_1_6,0,0
16,weekday,10190,,,,,shp_1_18,0,0
16,weekday,10191,,,,,shp_1_18,0,0
16,weekday,10192,,,,,shp_1_18,0,0
16,weekday,10193,,,,,shp_1_18,0,0
16,weekday,10194,,,,,shp_1_18,0,0
16,weekday,10195,,,,,shp_1_18,0,0
16,saturday,10196,,,,,shp_1_18,0,0
16,saturday,10197,,,,,shp_1_18,0,0
16,saturday,10198,,,,,shp_1_18,0,0
16,saturday,10199,,,,,shp_1_18,0,0
0,weekday,102,,,,,shp_1_11,0,0
1,weekday,1020,,,,,shp_1_6,0,0
16,saturday,10200,,,,,shp_1_18,0,0
16,saturday,10201,,,,,shp_1_18,0,0
16,saturday,10202,,,,,shp_1_18,0,0
16,saturday,10203,,,,,shp_1_18,0,0
16,saturday,10204,,,,,shp_1_18,0,0
16,saturday,10205,,,,,shp_1_18,0,0
16,saturday,10206,,,,,shp_1_18,0,0
16,saturday,10207,,,,,shp_1_18,0,0
16,saturday,10208,,,,,shp_1_18,0,0
16,saturday,10209,,,,,shp_1_18,0,0
1,weekday,1021,,,,,shp_1_6,0,0
16,saturday,10210,,,,,shp_1_18,0,0
16,saturday,10211,,,,,shp_1_18,0,0
16,saturday,10212,,,,,shp_1_18,0,0
16,saturday,10213,,,,,shp_1_18,0,0
16,saturday,10214,,,,,shp_1_18,0,0
16,saturday,10215,,,,,shp_1_18,0,0
16,saturday,10216,,,,,shp_1_18,0,0
16,saturday,10217,,,,,shp_1_18,0,0
16,saturday,10218,,,,,shp_1_18,0,0
16,saturday,10219,,,,,shp_1_18,0,0
1,weekday,1022,,,,,shp_1_6,0,0
16,saturday,10220,,,,,shp_1_18,0,0
16,saturday,10221,,,,,shp_1_18,0,0
16,saturday,10222,,,,,shp_1_18,0,0
16,saturday,10223,,,,,shp_1_18,0,0
16,saturday,10224,,,,,shp_1_18,0,0
16,saturday,10225,,,,,shp_1_18,0,0
16,saturday,10226,,,,,shp_1_18,0,0
16,saturday,10227,,,,,shp_1_18,0,0
16,saturday,10228,,,,,shp_1_18,0,0
16,saturday,10229,,,,,shp_1_18,0,0
1,weekday,1023,,,,,shp_1_6,0,0
16,saturday,10230,,,,,shp_1_18,0,0
16,saturday,10231,,,,,shp_1_18,0,0
16,saturday,10232,,,,,shp_1_18,0,0
16,saturday,10233,,,,,shp_1_18,0,0
16,saturday,10234,,,,,shp_1_18,0,0
16,saturday,10235,,,,,shp_1_18,0,0
16,saturday,10236,,,,,shp_1_18,0,0
16,saturday,10237,,,,,shp_1_18,0,0
16,saturday,10238,,,,,shp_1_18,0,0
16,saturday,10239,,,,,shp_1_18,0,0
1,weekday,1024,,,,,shp_1_6,0,0
16,saturday,10240,,,,,shp_1_18,0,0
16,saturday,10241,,,,,shp_1_18,0,0
16,saturday,10242,,,,,shp_1_18,0,0
16,saturday,10243,,,,,shp_1_18,0,0
16,saturday,10244,,,,,shp_1_18,0,0
16,saturday,10245,,,,,shp_1_18,0,0
16,saturday,10246,,,,,shp_1_18,0,0
16,saturday,10247,,,,,shp_1_18,0,0
16,saturday,10248,,,,,shp_1_18,0,0
16,saturday,10249,,,,,shp_1_18,0,0
1,weekday,1025,,,,,shp_1_6,0,0
16,saturday,10250,,,,,shp_1_18,0,0
16,saturday,10251,,,,,shp_1_18,0,0
16,saturday,10252,,,,,shp_1_18,0,0
16,saturday,10253,,,,,shp_1_18,0,0
16,saturday,10254,,,,,shp_1_18,0,0
16,saturday,10255,,,,,shp_1_18,0,0
16,saturday,10256,,,,,shp_1_18,0,0
16,saturday,10257,,,,,shp_1_18,0,0
16,saturday,10258,,,,,shp_1_18,0,0
16,saturday,10259,,,,,shp_1_18,0,0
1,weekday,1026,,,,,shp_1_6,0,0
16,saturday,10260,,,,,shp_1_18,0,0
16,saturday,10261,,,,,shp_1_18,0,0
16,saturday,10262,,,,,shp_1_18,0,0
16,saturday,10263,,,,,shp_1_18,0,0
16,saturday,10264,,,,,shp_1_18,0,0
16,saturday,10265,,,,,shp_1_18,0,0
16,saturday,10266,,,,,shp_1_18,0,0
16,saturday,10267,,,,,shp_1_18,0,0
16,saturday,10268,,,,,shp_1_18,0,0
16,saturday,10269,,,,,shp_1_18,0,0
1,weekday,1027,,,,,shp_1_6,0,0
16,saturday,10270,,,,,shp_1_18,0,0
16,saturday,10271,,,,,shp_1_18,0,0
16,saturday,10272,,,,,shp_1_18,0,0
16,saturday,10273,,,,,shp_1_18,0,0
16,saturday,10274,,,,,shp_1_18,0,0
16,saturday,10275,,,,,shp_1_18,0,0
16,saturday,10276,,,,,shp_1_18,0,0
16,saturday,10277,,,,,shp_1_18,0,0
16,saturday,10278,,,,,shp_1_18,0,0
16,saturday,10279,,,,,shp_1_18,0,0
1,saturday,1028,,,,,shp_1_6,0,0
16,saturday,10280,,,,,shp_1_18,0,0
16,saturday,10281,,,,,shp_1_18,0,0
16,saturday,10282,,,,,shp_1_18,0,0
16,saturday,10283,,,,,shp_1_18,0,0
16,saturday,10284,,,,,shp_1_18,0,0
16,saturday,10285,,,,,shp_1_18,0,0
16,saturday,10286,,,,,shp_1_18,0,0
16,saturday,10287,,,,,shp_1_18,0,0
16,saturday,10288,,,,,shp_1_18,0,0
16,saturday,10289,,,,,shp_1_18,0,0
1,saturday,1029,,,,,shp_1_6,0,0
16,saturday,10290,,,,,shp_1_18,0,0
16,saturday,10291,,,,,shp_1_18,0,0
16,saturday,10292,,,,,shp_1_18,0,0
16,saturday,10293,,,,,shp_1_18,0,0
16,saturday,10294,,,,,shp_1_18,0,0
16,saturday,10295,,,,,shp_1_18,0,0
16,saturday,10296,,,,,shp_1_18,0,0
16,saturday,10297,,,,,shp_1_18,0,0
16,saturday,10298,,,,,shp_1_18,0,0
16,saturday,10299,,,,,shp_1_18,0,0
0,weekday,103,,,,,shp_1_11,0,0
1,saturday,1030,,,,,shp_1_6,0,0
16,saturday,10300,,,,,shp_1_18,0,0
16,saturday,10301,,,,,shp_1_18,0,0
16,saturday,10302,,,,,shp_1_18,0,0
16,saturday,10303,,,,,shp_1_18,0,0
16,saturday,10304,,,,,shp_1_18,0,0
16,saturday,10305,,,,,shp_1_18,0,0
16,saturday,10306,,,,,shp_1_18,0,0
16,saturday,10307,,,,,shp_1_18,0,0
16,saturday,10308,,,,,shp_1_18,0,0
16,saturday,10309,,,,,shp_1_18,0,0
1,saturday,1031,,,,,shp_1_6,0,0
16,saturday,10310,,,,,shp_1_18,0,0
16,saturday,10311,,,,,shp_1_18,0,0
16,saturday,10312,,,,,shp_1_18,0,0
16,saturday,10313,,,,,shp_1_18,0,0
16,saturday,10314,,,,,shp_1_18,0,0
16,saturday,10315,,,,,shp_1_18,0,0
16,saturday,10316,,,,,shp_1_18,0,0
16,saturday,10317,,,,,shp_1_18,0,0
16,saturday,10318,,,,,shp_1_18,0,0
16,saturday,10319,,,,,shp_1_18,0,0
1,saturday,1032,,,,,shp_1_6,0,0
16,saturday,10320,,,,,shp_1_18,0,0
16,saturday,10321,,,,,shp_1_18,0,0
16,saturday,10322,,,,,shp_1_18,0,0
16,saturday,10323,,,,,shp_1_18,0,0
16,saturday,10324,,,,,shp_1_18,0,0
16,saturday,10325,,,,,shp_1_18,0,0
16,saturday,10326,,,,,shp_1_18,0,0
16,saturday,10327,,,,,shp_1_18,0,0
16,saturday,10328,,,,,shp_1_18,0,0
16,saturday,10329,,,,,shp_1_18,0,0
1,saturday,1033,,,,,shp_1_6,0,0
16,saturday,10330,,,,,shp_1_18,0,0
16,saturday,10331,,,,,shp_1_18,0,0
16,saturday,10332,,,,,shp_1_18,0,0
16,saturday,10333,,,,,shp_1_18,0,0
16,sunday,10334,,,,,shp_1_18,0,0
16,sunday,10335,,,,,shp_1_18,0,0
16,sunday,10336,,,,,shp_1_18,0,0
16,sunday,10337,,,,,shp_1_18,0,0
16,sunday,10338,,,,,shp_1_18,0,0
16,sunday,10339,,,,,shp_1_18,0,0
1,saturday,1034,,,,,shp_1_6,0,0
16,sunday,10340,,,,,shp_1_18,0,0
16,sunday,10341,,,,,shp_1_18,0,0
16,sunday,10342,,,,,shp_1_18,0,0
16,sunday,10343,,,,,shp_1_18,0,0
16,sunday,10344,,,,,shp_1_18,0,0
16,sunday,10345,,,,,shp_1_18,0,0
16,sunday,10346,,,,,shp_1_18,0,0
16,sunday,10347,,,,,shp_1_18,0,0
16,sunday,10348,,,,,shp_1_18,0,0
16,sunday,10349,,,,,shp_1_18,0,0
1,saturday,1035,,,,,shp_1_6,0,0
16,sunday,10350,,,,,shp_1_18,0,0
16,sunday,10351,,,,,shp_1_18,0,0
16,sunday,10352,,,,,shp_1_18,0,0
16,sunday,10353,,,,,shp_1_18,0,0
16,sunday,10354,,,,,shp_1_18,0,0
16,sunday,10355,,,,,shp_1_18,0,0
16,sunday,10356,,,,,shp_1_18,0,0
16,sunday,10357,,,,,shp_1_18,0,0
16,sunday,10358,,,,,shp_1_18,0,0
16,sunday,10359,,,,,shp_1_18,0,0
1,saturday,1036,,,,,shp_1_6,0,0
16,sunday,10360,,,,,shp_1_18,0,0
16,sunday,10361,,,,,shp_1_18,0,0
16,sunday,10362,,,,,shp_1_18,0,0
16,sunday,10363,,,,,shp_1_18,0,0
16,sunday,10364,,,,,shp_1_18,0,0
16,sunday,10365,,,,,shp_1_18,0,0
16,sunday,10366,,,,,shp_1_18,0,0
16,sunday,10367,,,,,shp_1_18,0,0
16,sunday,10368,,,,,shp_1_18,0,0
16,sunday,10369,,,,,shp_1_18,0,0
1,saturday,1037,,,,,shp_1_6,0,0
16,sunday,10370,,,,,shp_1_18,0,0
16,sunday,10371,,,,,shp_1_18,0,0
16,sunday,10372,,,,,shp_1_18,0,0
16,sunday,10373,,,,,shp_1_18,0,0
16,sunday,10374,,,,,shp_1_18,0,0
16,sunday,10375,,,,,shp_1_18,0,0
16,sunday,10376,,,,,shp_1_18,0,0
16,sunday,10377,,,,,shp_1_18,0,0
16,sunday,10378,,,,,shp_1_18,0,0
16,sunday,10379,,,,,shp_1_18,0,0
1,saturday,1038,,,,,shp_1_6,0,0
16,sunday,10380,,,,,shp_1_18,0,0
16,sunday,10381,,,,,shp_1_18,0,0
16,sunday,10382,,,,,shp_1_18,0,0
16,sunday,10383,,,,,shp_1_18,0,0
16,sunday,10384,,,,,shp_1_18,0,0
16,sunday,10385,,,,,shp_1_18,0,0
16,sunday,10386,,,,,shp_1_18,0,0
16,sunday,10387,,,,,shp_1_18,0,0
16,sunday,10388,,,,,shp_1_18,0,0
16,sunday,10389,,,,,shp_1_18,0,0
1,saturday,1039,,,,,shp_1_6,0,0
16,sunday,10390,,,,,shp_1_18,0,0
16,sunday,10391,,,,,shp_1_18,0,0
16,sunday,10392,,,,,shp_1_18,0,0
16,sunday,10393,,,,,shp_1_18,0,0
16,sunday,10394,,,,,shp_1_18,0,0
16,sunday,10395,,,,,shp_1_18,0,0
16,sunday,10396,,,,,shp_1_18,0,0
16,sunday,10397,,,,,shp_1_18,0,0
16,sunday,10398,,,,,shp_1_18,0,0
16,sunday,10399,,,,,shp_1_18,0,0
0,weekday,104,,,,,shp_1_11,0,0
1,saturday,1040,,,,,shp_1_6,0,0
16,sunday,10400,,,,,shp_1_18,0,0
16,sunday,10401,,,,,shp_1_18,0,0
16,sunday,10402,,,,,shp_1_18,0,0
16,sunday,10403,,,,,shp_1_18,0,0
16,sunday,10404,,,,,shp_1_18,0,0
16,sunday,10405,,,,,shp_1_18,0,0
16,sunday,10406,,,,,shp_1_18,0,0
16,sunday,10407,,,,,shp_1_18,0,0
16,sunday,10408,,,,,shp_1_18,0,0
16,sunday,10409,,,,,shp_1_18,0,0
1,saturday,1041,,,,,shp_1_6,0,0
16,sunday,10410,,,,,shp_1_18,0,0
16,sunday,10411,,,,,shp_1_18,0,0
16,sunday,10412,,,,,shp_1_18,0,0
16,sunday,10413,,,,,shp_1_18,0,0
16,sunday,10414,,,,,shp_1_18,0,0
16,sunday,10415,,,,,shp_1_18,0,0
16,sunday,10416,,,,,shp_1_18,0,0
16,sunday,10417,,,,,shp_1_18,0,0
16,sunday,10418,,,,,shp_1_18,0,0
16,sunday,10419,,,,,shp_1_18,0,0
1,saturday,1042,,,,,shp_1_6,0,0
16,sunday,10420,,,,,shp_1_18,0,0
16,sunday,10421,,,,,shp_1_18,0,0
16,sunday,10422,,,,,shp_1_18,0,0
16,sunday,10423,,,,,shp_1_18,0,0
16,sunday,10424,,,,,shp_1_18,0,0
16,sunday,10425,,,,,shp_1_18,0,0
16,sunday,10426,,,,,shp_1_18,0,0
16,sunday,10427,,,,,shp_1_18,0,0
16,sunday,10428,,,,,shp_1_18,0,0
16,sunday,10429,,,,,shp_1_18,0,0
1,saturday,1043,,,,,shp_1_6,0,0
16,sunday,10430,,,,,shp_1_18,0,0
16,sunday,10431,,,,,shp_1_18,0,0
16,sunday,10432,,,,,shp_1_18,0,0
16,sunday,10433,,,,,shp_1_18,0,0
16,sunday,10434,,,,,shp_1_18,0,0
16,sunday,10435,,,,,shp_1_18,0,0
16,sunday,10436,,,,,shp_1_18,0,0
16,sunday,10437,,,,,shp_1_18,0,0
16,sunday,10438,,,,,shp_1_18,0,0
16,sunday,10439,,,,,shp_1_18,0,0
1,saturday,1044,,,,,shp_1_6,0,0
16,sunday,10440,,,,,shp_1_18,0,0
16,sunday,10441,,,,,shp_1_18,0,0
16,sunday,10442,,,,,shp_1_18,0,0
16,sunday,10443,,,,,shp_1_18,0,0
16,sunday,10444,,,,,shp_1_18,0,0
16,sunday,10445,,,,,shp_1_18,0,0
16,sunday,10446,,,,,shp_1_18,0,0
16,sunday,10447,,,,,shp_1_18,0,0
16,sunday,10448,,,,,shp_1_18,0,0
16,sunday,10449,,,,,shp_1_18,0,0
1,saturday,1045,,,,,shp_1_6,0,0
16,sunday,10450,,,,,shp_1_18,0,0
16,sunday,10451,,,,,shp_1_18,0,0
16,sunday,10452,,,,,shp_1_18,0,0
16,sunday,10453,,,,,shp_1_18,0,0
16,sunday,10454,,,,,shp_1_18,0,0
16,sunday,10455,,,,,shp_1_18,0,0
16,sunday,10456,,,,,shp_1_18,0,0
16,sunday,10457,,,,,shp_1_18,0,0
16,sunday,10458,,,,,shp_1_18,0,0
16,sunday,10459,,,,,shp_1_18,0,0
1,saturday,1046,,,,,shp_1_6,0,0
16,sunday,10460,,,,,shp_1_18,0,0
16,sunday,10461,,,,,shp_1_18,0,0
16,sunday,10462,,,,,shp_1_18,0,0
16,sunday,10463,,,,,shp_1_18,0,0
16,sunday,10464,,,,,shp_1_18,0,0
16,sunday,10465,,,,,shp_1_18,0,0
16,sunday,10466,,,,,shp_1_18,0,0
16,sunday,10467,,,,,shp_1_18,0,0
16,sunday,10468,,,,,shp_1_18,0,0
16,sunday,10469,,,,,shp_1_18,0,0
1,saturday,1047,,,,,shp_1_6,0,0
16,sunday,10470,,,,,shp_1_18,0,0
16,sunday,10471,,,,,shp_1_18,0,0
17,weekday,10472,,,,,shp_1_23,0,0
17,weekday,10473,,,,,shp_1_23,0,0
17,weekday,10474,,,,,shp_1_23,0,0
17,weekday,10475,,,,,shp_1_23,0,0
17,weekday,10476,,,,,shp_1_23,0,0
17,weekday,10477,,,,,shp_1_23,0,0
17,weekday,10478,,,,,shp_1_23,0,0
17,weekday,10479,,,,,shp_1_23,0,0
1,saturday,1048,,,,,shp_1_6,0,0
17,weekday,10480,,,,,shp_1_23,0,0
17,weekday,10481,,,,,shp_1_23,0,0
17,weekday,10482,,,,,shp_1_23,0,0
17,weekday,10483,,,,,shp_1_23,0,0
17,weekday,10484,,,,,shp_1_23,0,0
17,weekday,10485,,,,,shp_1_23,0,0
17,weekday,10486,,,,,shp_1_23,0,0
17,weekday,10487,,,,,shp_1_23,0,0
17,weekday,10488,,,,,shp_1_23,0,0
17,weekday,10489,,,,,shp_1_23,0,0
1,saturday,1049,,,,,shp_1_6,0,0
17,weekday,10490,,,,,shp_1_23,0,0
17,weekday,10491,,,,,shp_1_23,0,0
17,weekday,10492,,,,,shp_1_23,0,0
17,weekday,10493,,,,,shp_1_23,0,0
17,weekday,10494,,,,,shp_1_23,0,0
17,weekday,10495,,,,,shp_1_23,0,0
17,weekday,10496,,,,,shp_1_23,0,0
17,weekday,10497,,,,,shp_1_23,0,0
17,weekday,10498,,,,,shp_1_23,0,0
17,weekday,10499,,,,,shp_1_23,0,0
0,weekday,105,,,,,shp_1_11,0,0
1,saturday,1050,,,,,shp_1_6,0,0
17,weekday,10500,,,,,shp_1_23,0,0
17,weekday,10501,,,,,shp_1_23,0,0
17,weekday,10502,,,,,shp_1_23,0,0
17,weekday,10503,,,,,shp_1_23,0,0
17,weekday,10504,,,,,shp_1_23,0,0
17,weekday,10505,,,,,shp_1_23,0,0
17,weekday,10506,,,,,shp_1_23,0,0
17,weekday,10507,,,,,shp_1_23,0,0
17,weekday,10508,,,,,shp_1_23,0,0
17,weekday,10509,,,,,shp_1_23,0,0
1,saturday,1051,,,,,shp_1_6,0,0
17,weekday,10510,,,,,shp_1_23,0,0
17,weekday,10511,,,,,shp_1_23,0,0
17,weekday,10512,,,,,shp_1_23,0,0
17,weekday,10513,,,,,shp_1_23,0,0
17,weekday,10514,,,,,shp_1_23,0,0
17,weekday,10515,,,,,shp_1_23,0,0
17,weekday,10516,,,,,shp_1_23,0,0
17,weekday,10517,,,,,shp_1_23,0,0
17,weekday,10518,,,,,shp_1_23,0,0
17,weekday,10519,,,,,shp_1_23,0,0
